unit_id,total_cycles,RUL,setting1,setting2,setting3,condition_id
42.0056,0.8419,0.0,100.0,445.0,549.46,100
42.0057,0.842,0.0,100.0,445.0,549.44,99
42.0058,0.842,0.0,100.0,445.0,549.96,134
42.0059,0.842,0.0,100.0,445.0,549.73,119
42.006,0.842,0.0,100.0,445.0,549.4,96
42.0061,0.842,0.0,100.0,445.0,549.41,97
42.0062,0.842,0.0,100.0,445.0,549.65,114
42.0063,0.842,0.0,100.0,445.0,549.42,98
42.0064,0.842,0.0,100.0,445.0,549.49,103
42.0065,0.8418,0.0,100.0,445.0,549.33,91
42.0066,0.842,0.0,100.0,445.0,549.25,89
42.0067,0.842,0.0,100.0,445.0,549.01,77
42.0068,0.8419,0.0,100.0,445.0,549.11,80
42.0069,0.8419,0.0,100.0,445.0,549.57,110
42.007,0.842,0.0,100.0,445.0,549.13,82
42.0071,0.8419,0.0,100.0,445.0,549.86,127
42.0072,0.8419,0.0,100.0,445.0,549.7,118
42.0073,0.842,0.0,100.0,445.0,549.26,90
42.0074,0.8419,0.0,100.0,445.0,549.55,108
42.0075,0.8419,0.0,100.0,445.0,550.1,140
42.0076,0.842,0.0,100.0,445.0,549.4,96
42.0077,0.842,0.0,100.0,445.0,549.51,105
42.0078,0.842,0.0,100.0,445.0,549.2,86
42.0079,0.8419,0.0,100.0,445.0,549.66,115
42.008,0.842,0.0,100.0,445.0,549.44,99
