unit_id,total_cycles,RUL,setting1,setting2,setting3,condition_id
42.0058,0.842,0.0,100.0,445.0,549.71,135
42.0059,0.8419,0.0,100.0,445.0,548.92,87
42.006,0.842,0.0,100.0,445.0,550.6,146
42.0061,0.842,0.0,100.0,445.0,549.37,111
42.0062,0.842,0.0,100.0,445.0,549.23,104
42.0063,0.842,0.0,100.0,445.0,549.47,119
42.0064,0.842,0.0,100.0,445.0,549.19,103
42.0065,0.842,0.0,100.0,445.0,549.54,124
42.0066,0.842,0.0,100.0,445.0,549.54,124
42.0067,0.842,0.0,100.0,445.0,549.12,98
42.0068,0.8419,0.0,100.0,445.0,549.69,134
42.0069,0.8419,0.0,100.0,445.0,549.51,122
42.007,0.842,0.0,100.0,445.0,549.39,113
42.0071,0.8419,0.0,100.0,445.0,549.04,94
42.0072,0.8419,0.0,100.0,445.0,548.9,86
42.0073,0.842,0.0,100.0,445.0,549.52,123
42.0074,0.842,0.0,100.0,445.0,549.45,117
42.0075,0.8419,0.0,100.0,445.0,549.35,110
42.0076,0.842,0.0,100.0,445.0,548.87,84
42.0077,0.842,0.0,100.0,445.0,549.3,107
42.0078,0.842,0.0,100.0,445.0,548.89,85
42.0079,0.842,0.0,100.0,445.0,548.76,82
42.008,0.842,0.0,100.0,445.0,549.78,138
